Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	32.80	Homo sapiens	1:Experimental evidence at protein level	Lactotransferrin	1.0000	0.9990	18	69	69	69	0	0	0	0	0	0	3	4	3	7	8	2	16	14	12	0	0	0	0	0	0	3	4	3	7	8	2	16	14	12	0	0	0	0	0	0	3	4	3	7	8	2	16	14	12	411739.66	0.0	0.0	4802714.5	3463145.0	3661558.5	1.9424872E7	1.9836818E7	9217564.0	6.826936E7	6.4662272E7	6.6496824E7	2.48272672E8	2.1655648E8	2.13148576E8	411739.66	0.0	0.0	4802714.5	3463145.0	3661558.5	1.9424872E7	1.9836818E7	9217564.0	6.826936E7	6.4662272E7	6.6496824E7	2.48272672E8	2.1655648E8	2.13148576E8	411739.66	0.0	0.0	4802714.5	3463145.0	3661558.5	1.9424872E7	1.9836818E7	9217564.0	6.826936E7	6.4662272E7	6.6496824E7	2.48272672E8	2.1655648E8	2.13148576E8	440588.1	0.0	0.0	2472868.2	1817737.0	1932500.5	8842880.0	9305922.0	1.0573772E7	3.045135E7	2.7413348E7	2.7731014E7	1.01523232E8	9.3203248E7	8.8125512E7	440588.1	0.0	0.0	2472868.2	1817737.0	1932500.5	8842880.0	9305922.0	1.0573772E7	3.045135E7	2.7413348E7	2.7731014E7	1.01523232E8	9.3203248E7	8.8125512E7	440588.1	0.0	0.0	2472868.2	1817737.0	1932500.5	8842880.0	9305922.0	1.0573772E7	3.045135E7	2.7413348E7	2.7731014E7	1.01523232E8	9.3203248E7	8.8125512E7	
sp|P02829|HSP82_YEAST	P02829	HSP82_YEAST	HSP82	709	48.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ATP-dependent molecular chaperone HSP82 -	1.0000	0.9990	41	437	93	437	33	28	28	31	31	28	30	31	26	24	30	28	30	31	28	7	5	5	7	7	4	6	7	5	7	6	6	7	7	7	33	28	28	31	31	28	30	31	26	24	30	28	30	31	28	3.41670144E8	2.72391264E8	3.4969712E8	3.2511408E8	3.37867808E8	2.17913056E8	3.07189088E8	3.05305216E8	2.73593056E8	3.61617248E8	3.21282176E8	2.3080624E8	3.43965536E8	3.28511808E8	3.47678464E8	4.629626E7	5.18771E7	5.2494492E7	4.8406896E7	5.4998776E7	1.66721E7	3.1728944E7	4.1458728E7	1.499646E7	5.4010572E7	2.0935808E7	5.4948248E7	7.1888528E7	8.0931392E7	8.2147712E7	3.41670144E8	2.72391264E8	3.4969712E8	3.2511408E8	3.37867808E8	2.17913056E8	3.07189088E8	3.05305216E8	2.73593056E8	3.61617248E8	3.21282176E8	2.3080624E8	3.43965536E8	3.28511808E8	3.47678464E8	1.19576904E8	1.18501752E8	1.25087936E8	1.17672312E8	1.2771948E8	1.19703104E8	1.04170224E8	1.10219752E8	9.9238616E7	1.2455016E8	1.24714816E8	1.1419604E8	1.29405856E8	1.34075096E8	1.20941896E8	3.0101512E7	3.4115344E7	3.2362792E7	3.0057034E7	3.3060808E7	2.621341E7	2.4563968E7	3.173482E7	2.9921594E7	3.1218704E7	2.7562386E7	3.6953628E7	3.4578576E7	4.2551828E7	2.8323468E7	1.19576904E8	1.18501752E8	1.25087936E8	1.17672312E8	1.2771948E8	1.19703104E8	1.04170224E8	1.10219752E8	9.9238616E7	1.2455016E8	1.24714816E8	1.1419604E8	1.29405856E8	1.34075096E8	1.20941896E8	
sp|P02992|EFTU_YEAST	P02992	EFTU_YEAST	TUF1	437	26.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Elongation factor Tu, mitochondrial -	1.0000	0.9990	7	35	35	35	3	2	7	2	5	2	2	4	1	1	3	1	1	0	1	3	2	7	2	5	2	2	4	1	1	3	1	1	0	1	3	2	7	2	5	2	2	4	1	1	3	1	1	0	1	3409633.0	4905747.0	6528426.0	8178397.0	8370060.0	8805267.0	7105831.0	7685843.5	5547730.5	8936535.0	8084120.5	7538179.5	8021952.5	7236883.0	9354259.0	3409633.0	4905747.0	6528426.0	8178397.0	8370060.0	8805267.0	7105831.0	7685843.5	5547730.5	8936535.0	8084120.5	7538179.5	8021952.5	7236883.0	9354259.0	3409633.0	4905747.0	6528426.0	8178397.0	8370060.0	8805267.0	7105831.0	7685843.5	5547730.5	8936535.0	8084120.5	7538179.5	8021952.5	7236883.0	9354259.0	3273510.2	3738076.8	3828730.0	4588708.5	4367793.5	5073055.0	2889223.0	3344819.5	3404218.5	4550114.0	4579418.5	4130799.0	5273012.5	4968328.0	5529711.0	3273510.2	3738076.8	3828730.0	4588708.5	4367793.5	5073055.0	2889223.0	3344819.5	3404218.5	4550114.0	4579418.5	4130799.0	5273012.5	4968328.0	5529711.0	3273510.2	3738076.8	3828730.0	4588708.5	4367793.5	5073055.0	2889223.0	3344819.5	3404218.5	4550114.0	4579418.5	4130799.0	5273012.5	4968328.0	5529711.0	
sp|P02994|EF1A_YEAST	P02994	EF1A_YEAST	TEF1	458	57.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Elongation factor 1-alpha -	1.0000	0.9990	31	455	455	455	30	29	26	32	33	29	29	24	30	32	37	25	34	35	30	30	29	26	32	33	29	29	24	30	32	37	25	34	35	30	30	29	26	32	33	29	29	24	30	32	37	25	34	35	30	1.58795878E9	1.49611379E9	2.38528282E9	2.43739187E9	1.56601562E9	1.80887501E9	2.37542912E9	2.19297638E9	1.17536794E9	1.67045722E9	1.52804928E9	1.22379405E9	1.76322662E9	2.43148954E9	2.41305882E9	1.58795878E9	1.49611379E9	2.38528282E9	2.43739187E9	1.56601562E9	1.80887501E9	2.37542912E9	2.19297638E9	1.17536794E9	1.67045722E9	1.52804928E9	1.22379405E9	1.76322662E9	2.43148954E9	2.41305882E9	1.58795878E9	1.49611379E9	2.38528282E9	2.43739187E9	1.56601562E9	1.80887501E9	2.37542912E9	2.19297638E9	1.17536794E9	1.67045722E9	1.52804928E9	1.22379405E9	1.76322662E9	2.43148954E9	2.41305882E9	8.4995123E8	6.5656378E8	8.9066842E8	8.9663328E8	8.7135187E8	9.6267578E8	7.1727974E8	6.4449606E8	4.98729696E8	9.7964013E8	1.01485798E9	8.4942803E8	1.08652749E9	9.2834931E8	1.03159942E9	8.4995123E8	6.5656378E8	8.9066842E8	8.9663328E8	8.7135187E8	9.6267578E8	7.1727974E8	6.4449606E8	4.98729696E8	9.7964013E8	1.01485798E9	8.4942803E8	1.08652749E9	9.2834931E8	1.03159942E9	8.4995123E8	6.5656378E8	8.9066842E8	8.9663328E8	8.7135187E8	9.6267578E8	7.1727974E8	6.4449606E8	4.98729696E8	9.7964013E8	1.01485798E9	8.4942803E8	1.08652749E9	9.2834931E8	1.03159942E9	
sp|P03965|CARB_YEAST	P03965	CARB_YEAST	CPA2	1118	25.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Carbamoyl-phosphate synthase arginine-specific large chain -	1.0000	0.9990	21	123	123	131	13	7	13	9	13	6	6	10	5	6	9	9	7	4	6	13	7	13	9	13	6	6	10	5	6	9	9	7	4	6	13	7	13	11	13	7	6	10	6	6	9	10	9	5	6	2.2111232E7	2.4749812E7	2.5534754E7	2.7384772E7	2.3750588E7	2.320193E7	2.7512204E7	2.8733912E7	2.291647E7	2.8815944E7	3.1369068E7	1.8003858E7	2.2951322E7	2.4075318E7	2.2620646E7	2.2111232E7	2.4749812E7	2.5534754E7	2.7384772E7	2.3750588E7	2.320193E7	2.7512204E7	2.8733912E7	2.291647E7	2.8815944E7	3.1369068E7	1.8003858E7	2.2951322E7	2.4075318E7	2.2620646E7	3.090069E7	3.0053468E7	3.470456E7	3.3678416E7	3.241061E7	3.2048562E7	3.5827208E7	3.5249112E7	3.3380376E7	3.3663948E7	3.6813852E7	3.146165E7	3.0391548E7	3.0135772E7	2.9757896E7	9561289.0	1.1687329E7	1.0898167E7	1.1047398E7	1.098741E7	1.0994844E7	9769460.0	8870531.0	9910807.0	1.1347846E7	1.1568459E7	1.0394927E7	1.1580038E7	1.2194233E7	1.3179575E7	9561289.0	1.1687329E7	1.0898167E7	1.1047398E7	1.098741E7	1.0994844E7	9769460.0	8870531.0	9910807.0	1.1347846E7	1.1568459E7	1.0394927E7	1.1580038E7	1.2194233E7	1.3179575E7	1.3639499E7	1.5485153E7	1.4591685E7	1.5119004E7	1.4634991E7	1.4464987E7	1.373807E7	1.2303037E7	1.2744245E7	1.4998489E7	1.5082465E7	1.3726502E7	1.5356025E7	1.5009938E7	1.6216012E7	
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	46.70	Homo sapiens	1:Experimental evidence at protein level	Catalase	1.0000	0.9990	31	160	160	160	0	0	0	1	0	1	9	5	5	19	16	13	31	31	29	0	0	0	1	0	1	9	5	5	19	16	13	31	31	29	0	0	0	1	0	1	9	5	5	19	16	13	31	31	29	4639601.5	3931605.5	4429257.0	1.4992387E7	1.4908226E7	8547921.0	4.4882432E7	8034336.5	3.1947168E7	2.01265248E8	1.15621328E8	1.33664208E8	6.7443072E8	4.72358752E8	6.3555635E8	4639601.5	3931605.5	4429257.0	1.4992387E7	1.4908226E7	8547921.0	4.4882432E7	8034336.5	3.1947168E7	2.01265248E8	1.15621328E8	1.33664208E8	6.7443072E8	4.72358752E8	6.3555635E8	4639601.5	3931605.5	4429257.0	1.4992387E7	1.4908226E7	8547921.0	4.4882432E7	8034336.5	3.1947168E7	2.01265248E8	1.15621328E8	1.33664208E8	6.7443072E8	4.72358752E8	6.3555635E8	3344763.0	2165873.0	1845039.1	6812854.5	6630490.0	7040127.5	2.1208708E7	1.6275028E7	2.1215282E7	7.8720688E7	6.9912056E7	6.7253736E7	2.71519008E8	2.41263184E8	2.40012192E8	3344763.0	2165873.0	1845039.1	6812854.5	6630490.0	7040127.5	2.1208708E7	1.6275028E7	2.1215282E7	7.8720688E7	6.9912056E7	6.7253736E7	2.71519008E8	2.41263184E8	2.40012192E8	3344763.0	2165873.0	1845039.1	6812854.5	6630490.0	7040127.5	2.1208708E7	1.6275028E7	2.1215282E7	7.8720688E7	6.9912056E7	6.7253736E7	2.71519008E8	2.41263184E8	2.40012192E8	
sp|P04046|PUR1_YEAST	P04046	PUR1_YEAST	ADE4	510	18.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Amidophosphoribosyltransferase -	1.0000	0.9990	5	26	26	26	3	1	3	1	2	1	3	3	1	2	2	2	0	1	1	3	1	3	1	2	1	3	3	1	2	2	2	0	1	1	3	1	3	1	2	1	3	3	1	2	2	2	0	1	1	4800894.5	3357128.0	6861378.0	6163527.0	7089093.0	6881975.5	5246449.0	6521904.5	0.0	6829889.5	6251703.0	6140239.0	5685020.0	7001175.0	5958382.0	4800894.5	3357128.0	6861378.0	6163527.0	7089093.0	6881975.5	5246449.0	6521904.5	0.0	6829889.5	6251703.0	6140239.0	5685020.0	7001175.0	5958382.0	4800894.5	3357128.0	6861378.0	6163527.0	7089093.0	6881975.5	5246449.0	6521904.5	0.0	6829889.5	6251703.0	6140239.0	5685020.0	7001175.0	5958382.0	2574506.0	2835693.0	2638590.2	2275281.8	3231053.5	2700606.8	2943079.5	2873566.8	4052152.8	2632643.0	2522040.0	2474432.5	2150305.5	2496646.2	2305695.2	2574506.0	2835693.0	2638590.2	2275281.8	3231053.5	2700606.8	2943079.5	2873566.8	4052152.8	2632643.0	2522040.0	2474432.5	2150305.5	2496646.2	2305695.2	2574506.0	2835693.0	2638590.2	2275281.8	3231053.5	2700606.8	2943079.5	2873566.8	4052152.8	2632643.0	2522040.0	2474432.5	2150305.5	2496646.2	2305695.2	
sp|P04050|RPB1_YEAST	P04050	RPB1_YEAST	RPO21	1733	15.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	DNA-directed RNA polymerase II subunit RPB1 -	1.0000	0.9990	15	64	64	65	6	3	7	4	5	7	5	7	1	3	8	3	1	2	2	6	3	7	4	5	7	5	7	1	3	8	3	1	2	2	6	3	7	4	5	8	5	7	1	3	8	3	1	2	2	6954898.0	3926492.2	5823249.0	6194576.5	5208781.5	4705585.0	6649072.5	6416525.0	2079333.8	5837725.0	5400888.5	5059163.0	3572590.5	4687510.0	3084102.5	6954898.0	3926492.2	5823249.0	6194576.5	5208781.5	4705585.0	6649072.5	6416525.0	2079333.8	5837725.0	5400888.5	5059163.0	3572590.5	4687510.0	3084102.5	6954898.0	3926492.2	5823249.0	6194576.5	5208781.5	4705585.0	6649072.5	6416525.0	2079333.8	5837725.0	5400888.5	5059163.0	3572590.5	4687510.0	3084102.5	2530105.5	2494852.8	2196458.5	2197635.2	2364290.8	2134227.5	2489059.5	2517307.8	2651871.8	2149266.5	2263666.5	2063892.0	2123131.2	2109285.2	2137855.5	2530105.5	2494852.8	2196458.5	2197635.2	2364290.8	2134227.5	2489059.5	2517307.8	2651871.8	2149266.5	2263666.5	2063892.0	2123131.2	2109285.2	2137855.5	3012804.5	2970826.5	2615503.8	2648069.0	2790075.5	2534866.8	2963927.8	2997565.2	3157801.5	2559308.5	2695533.8	2457646.0	2528187.0	2511699.5	2545720.5	
sp|P04076|ARLY_YEAST	P04076	ARLY_YEAST	ARG4	463	11.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Argininosuccinate lyase -	1.0000	0.9990	2	12	12	12	1	2	1	1	1	1	1	1	0	1	1	1	0	0	0	1	2	1	1	1	1	1	1	0	1	1	1	0	0	0	1	2	1	1	1	1	1	1	0	1	1	1	0	0	0	2225433.0	2798067.0	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	1966464.0	1667475.1	2293189.0	2253456.2	2759465.5	2470957.5	2225433.0	2798067.0	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	1966464.0	1667475.1	2293189.0	2253456.2	2759465.5	2470957.5	2225433.0	2798067.0	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	1966464.0	1667475.1	2293189.0	2253456.2	2759465.5	2470957.5	2225433.0	2816916.2	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	2012393.5	1667475.1	2293189.0	2253456.2	2678442.0	2470957.5	2225433.0	2816916.2	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	2012393.5	1667475.1	2293189.0	2253456.2	2678442.0	2470957.5	2225433.0	2816916.2	1484017.2	1232962.4	1890921.1	2879288.0	1546691.8	1317525.9	0.0	2012393.5	1667475.1	2293189.0	2253456.2	2678442.0	2470957.5	
sp|P04147|PABP_YEAST	P04147	PABP_YEAST	PAB1	577	55.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Polyadenylate-binding protein, cytoplasmic and nuclear -	1.0000	0.9990	29	299	299	299	20	18	22	25	20	21	20	21	15	23	18	23	16	17	20	20	18	22	25	20	21	20	21	15	23	18	23	16	17	20	20	18	22	25	20	21	20	21	15	23	18	23	16	17	20	6.5254648E7	6.5777208E7	6.791912E7	6.819876E7	7.3659712E7	7.2163216E7	5.1310564E7	5.466774E7	5.4183352E7	6.4341232E7	6.605468E7	5.251978E7	6.6104356E7	6.828356E7	6.1728484E7	6.5254648E7	6.5777208E7	6.791912E7	6.819876E7	7.3659712E7	7.2163216E7	5.1310564E7	5.466774E7	5.4183352E7	6.4341232E7	6.605468E7	5.251978E7	6.6104356E7	6.828356E7	6.1728484E7	6.5254648E7	6.5777208E7	6.791912E7	6.819876E7	7.3659712E7	7.2163216E7	5.1310564E7	5.466774E7	5.4183352E7	6.4341232E7	6.605468E7	5.251978E7	6.6104356E7	6.828356E7	6.1728484E7	2.5069548E7	2.4877582E7	2.5167534E7	2.6320824E7	2.4803504E7	2.5768478E7	2.3931134E7	2.521432E7	2.5752412E7	2.5193616E7	2.5155004E7	2.4292532E7	2.4012284E7	2.3294752E7	2.3934422E7	2.5069548E7	2.4877582E7	2.5167534E7	2.6320824E7	2.4803504E7	2.5768478E7	2.3931134E7	2.521432E7	2.5752412E7	2.5193616E7	2.5155004E7	2.4292532E7	2.4012284E7	2.3294752E7	2.3934422E7	2.5069548E7	2.4877582E7	2.5167534E7	2.6320824E7	2.4803504E7	2.5768478E7	2.3931134E7	2.521432E7	2.5752412E7	2.5193616E7	2.5155004E7	2.4292532E7	2.4012284E7	2.3294752E7	2.3934422E7	
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	21.60	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	1.0000	0.9990	4	12	11	12	0	0	0	0	0	0	0	0	1	1	1	2	3	1	3	0	0	0	0	0	0	0	0	1	1	1	2	2	1	3	0	0	0	0	0	0	0	0	1	1	1	2	3	1	3	200102.2	205892.73	892645.3	810012.75	625456.9	0.0	0.0	739107.4	553941.9	398855.66	549209.7	482643.7	2306198.5	2904756.0	2415388.2	200102.2	205892.73	0.0	0.0	0.0	0.0	0.0	0.0	553941.9	542492.7	757277.5	705829.9	1795624.2	2479193.5	2595770.0	200102.2	205892.73	892645.3	810012.75	625456.9	0.0	0.0	739107.4	553941.9	398855.66	549209.7	482643.7	2306198.5	2904756.0	2415388.2	270122.97	277939.75	826681.2	750154.94	579237.25	597810.2	0.0	755339.0	747780.0	413840.34	579553.2	544298.56	1332085.9	1673527.4	1447798.6	251329.06	258602.0	0.0	0.0	0.0	587484.25	0.0	874685.44	695752.94	385047.28	539230.6	506428.8	1198560.0	1596881.6	1358186.1	270122.97	277939.75	826681.2	750154.94	579237.25	597810.2	0.0	755339.0	747780.0	413840.34	579553.2	544298.56	1332085.9	1673527.4	1447798.6	
sp|P04449|RL24A_YEAST	P04449	RL24A_YEAST	RPL24A	155	32.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L24-A -	1.0000	0.9990	8	35	35	96	3	2	2	2	2	1	3	3	2	3	2	2	3	2	3	3	2	2	2	2	1	3	3	2	3	2	2	3	2	3	9	7	6	5	7	5	6	8	6	7	6	6	7	5	6	3.7190312E7	4.1932852E7	3.7181984E7	4.0185652E7	4.329982E7	1.397606E7	3.043794E7	3.1252156E7	2.4203562E7	3.7331808E7	3.4526516E7	3.7260656E7	3.7826352E7	4.0129412E7	4.2090344E7	3.7190312E7	4.1932852E7	3.7181984E7	4.0185652E7	4.329982E7	1.397606E7	3.043794E7	3.1252156E7	2.4203562E7	3.7331808E7	3.4526516E7	3.7260656E7	3.7826352E7	4.0129412E7	4.2090344E7	2.49525856E8	6.6595524E7	2.4813656E8	2.53094752E8	2.6812256E8	1.23404E8	2.12194112E8	2.13144384E8	1.82545264E8	2.61309168E8	2.51439136E8	2.69359264E8	2.66076304E8	2.87205792E8	2.67582096E8	2.0896328E7	2.1864578E7	2.0554626E7	2.3077296E7	2.4356506E7	2.4828516E7	1.5195671E7	1.5787855E7	1.4885229E7	2.292797E7	1.8712546E7	2.1956394E7	2.3385064E7	2.2405958E7	2.4965144E7	2.0896328E7	2.1864578E7	2.0554626E7	2.3077296E7	2.4356506E7	2.4828516E7	1.5195671E7	1.5787855E7	1.4885229E7	2.292797E7	1.8712546E7	2.1956394E7	2.3385064E7	2.2405958E7	2.4965144E7	1.35867392E8	1.0639568E8	1.37012848E8	1.43098816E8	1.4788512E8	1.41374496E8	1.11872592E8	1.18687048E8	1.08398824E8	1.49849904E8	1.38128032E8	1.48878576E8	1.52598496E8	1.55678032E8	1.59233392E8	
sp|P04456|RL25_YEAST	P04456	RL25_YEAST	RPL25	142	43.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal protein L25 -	1.0000	0.9990	6	68	68	68	3	5	4	5	3	6	4	4	6	2	5	5	5	6	5	3	5	4	5	3	6	4	4	6	2	5	5	5	6	5	3	5	4	5	3	6	4	4	6	2	5	5	5	6	5	2.6709792E8	1.83692352E8	2.72731776E8	2.72806528E8	2.87443712E8	3.2288112E8	2.22198944E8	2.16788784E8	8.7585992E7	2.74976352E8	2.7835648E8	1.31521832E8	2.87837984E8	2.07259584E8	2.83611872E8	2.6709792E8	1.83692352E8	2.72731776E8	2.72806528E8	2.87443712E8	3.2288112E8	2.22198944E8	2.16788784E8	8.7585992E7	2.74976352E8	2.7835648E8	1.31521832E8	2.87837984E8	2.07259584E8	2.83611872E8	2.6709792E8	1.83692352E8	2.72731776E8	2.72806528E8	2.87443712E8	3.2288112E8	2.22198944E8	2.16788784E8	8.7585992E7	2.74976352E8	2.7835648E8	1.31521832E8	2.87837984E8	2.07259584E8	2.83611872E8	1.17712808E8	1.0066112E8	1.21543488E8	1.21966192E8	1.27196776E8	1.3250268E8	1.08501936E8	1.09770616E8	1.20622936E8	1.15675984E8	1.235714E8	1.01401448E8	1.18653248E8	9.9840736E7	1.072602E8	1.17712808E8	1.0066112E8	1.21543488E8	1.21966192E8	1.27196776E8	1.3250268E8	1.08501936E8	1.09770616E8	1.20622936E8	1.15675984E8	1.235714E8	1.01401448E8	1.18653248E8	9.9840736E7	1.072602E8	1.17712808E8	1.0066112E8	1.21543488E8	1.21966192E8	1.27196776E8	1.3250268E8	1.08501936E8	1.09770616E8	1.20622936E8	1.15675984E8	1.235714E8	1.01401448E8	1.18653248E8	9.9840736E7	1.072602E8	
sp|P04801|SYTC_YEAST	P04801	SYTC_YEAST	THS1	734	38.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Threonine--tRNA ligase, cytoplasmic -	1.0000	0.9990	23	197	197	197	16	13	15	15	15	12	13	13	13	13	14	11	12	11	11	16	13	15	15	15	12	13	13	13	13	14	11	12	11	11	16	13	15	15	15	12	13	13	13	13	14	11	12	11	11	4.0976708E7	4.171256E7	4.001256E7	2.4391586E7	3.6301608E7	3.3450452E7	3.8350416E7	3.650304E7	3.5366116E7	3.9700196E7	3.602656E7	2.3674188E7	3.811034E7	3.9141304E7	3.3597484E7	4.0976708E7	4.171256E7	4.001256E7	2.4391586E7	3.6301608E7	3.3450452E7	3.8350416E7	3.650304E7	3.5366116E7	3.9700196E7	3.602656E7	2.3674188E7	3.811034E7	3.9141304E7	3.3597484E7	4.0976708E7	4.171256E7	4.001256E7	2.4391586E7	3.6301608E7	3.3450452E7	3.8350416E7	3.650304E7	3.5366116E7	3.9700196E7	3.602656E7	2.3674188E7	3.811034E7	3.9141304E7	3.3597484E7	1.6930474E7	1.552115E7	1.6394817E7	1.6852822E7	1.5839292E7	1.495234E7	1.4646957E7	1.470351E7	1.5631897E7	1.693721E7	1.6330473E7	1.5588993E7	1.6432954E7	1.6607412E7	1.4298724E7	1.6930474E7	1.552115E7	1.6394817E7	1.6852822E7	1.5839292E7	1.495234E7	1.4646957E7	1.470351E7	1.5631897E7	1.693721E7	1.6330473E7	1.5588993E7	1.6432954E7	1.6607412E7	1.4298724E7	1.6930474E7	1.552115E7	1.6394817E7	1.6852822E7	1.5839292E7	1.495234E7	1.4646957E7	1.470351E7	1.5631897E7	1.693721E7	1.6330473E7	1.5588993E7	1.6432954E7	1.6607412E7	1.4298724E7	
