Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P17709|HXKG_YEAST	P17709	HXKG_YEAST	GLK1	500	25.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glucokinase-1 -	1.0000	0.9990	6	42	42	42	2	3	4	3	1	2	3	4	2	4	3	3	2	3	3	2	3	4	3	1	2	3	4	2	4	3	3	2	3	3	2	3	4	3	1	2	3	4	2	4	3	3	2	3	3	2308754.0	2216976.5	2839607.0	2100258.5	2102393.8	1989985.6	1927228.6	2036465.8	2218550.2	2150902.2	2397104.8	2286418.2	2222539.5	2414567.5	2164410.5	2308754.0	2216976.5	2839607.0	2100258.5	2102393.8	1989985.6	1927228.6	2036465.8	2218550.2	2150902.2	2397104.8	2286418.2	2222539.5	2414567.5	2164410.5	2308754.0	2216976.5	2839607.0	2100258.5	2102393.8	1989985.6	1927228.6	2036465.8	2218550.2	2150902.2	2397104.8	2286418.2	2222539.5	2414567.5	2164410.5	1527723.1	1324692.8	1766583.5	1212151.1	1504429.0	1090965.5	998629.2	1099395.6	1043863.4	1413048.8	1423041.4	1359734.0	1433807.5	1552017.6	1465568.9	1527723.1	1324692.8	1766583.5	1212151.1	1504429.0	1090965.5	998629.2	1099395.6	1043863.4	1413048.8	1423041.4	1359734.0	1433807.5	1552017.6	1465568.9	1527723.1	1324692.8	1766583.5	1212151.1	1504429.0	1090965.5	998629.2	1099395.6	1043863.4	1413048.8	1423041.4	1359734.0	1433807.5	1552017.6	1465568.9	
sp|P17891|CLC1_YEAST	P17891	CLC1_YEAST	CLC1	233	23.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Clathrin light chain -	1.0000	0.9990	3	24	24	24	1	2	2	1	2	2	1	3	2	1	2	2	1	1	1	1	2	2	1	2	2	1	3	2	1	2	2	1	1	1	1	2	2	1	2	2	1	3	2	1	2	2	1	1	1	1822679.2	3128142.0	3222963.5	1693368.1	3105455.0	3090351.8	311360.72	2982254.0	2881408.8	1846353.0	3389991.8	3169743.5	3416643.5	2796710.5	3119473.0	1822679.2	3128142.0	3222963.5	1693368.1	3105455.0	3090351.8	311360.72	2982254.0	2881408.8	1846353.0	3389991.8	3169743.5	3416643.5	2796710.5	3119473.0	1822679.2	3128142.0	3222963.5	1693368.1	3105455.0	3090351.8	311360.72	2982254.0	2881408.8	1846353.0	3389991.8	3169743.5	3416643.5	2796710.5	3119473.0	1229984.2	1218440.1	1228826.1	1074140.0	1207362.0	1176995.8	574244.8	1103840.1	1081702.2	1295656.2	1325491.0	1248303.8	1261417.1	1969576.8	1145205.4	1229984.2	1218440.1	1228826.1	1074140.0	1207362.0	1176995.8	574244.8	1103840.1	1081702.2	1295656.2	1325491.0	1248303.8	1261417.1	1969576.8	1145205.4	1229984.2	1218440.1	1228826.1	1074140.0	1207362.0	1176995.8	574244.8	1103840.1	1081702.2	1295656.2	1325491.0	1248303.8	1261417.1	1969576.8	1145205.4	
sp|P17967|PDI_YEAST	P17967	PDI_YEAST	PDI1	522	38.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein disulfide-isomerase -	1.0000	0.9990	20	124	124	124	7	7	9	10	5	7	9	7	7	12	6	6	6	12	14	7	7	9	10	5	7	9	7	7	12	6	6	6	12	14	7	7	9	10	5	7	9	7	7	12	6	6	6	12	14	1.794926E7	1.9404024E7	1.1911688E7	3.186475E7	1.9954006E7	2.5464724E7	3.0385798E7	1.2268898E7	2.2812866E7	3.2749956E7	1.9770972E7	2.491062E7	3.5983036E7	2.4568108E7	2.4834638E7	1.794926E7	1.9404024E7	1.1911688E7	3.186475E7	1.9954006E7	2.5464724E7	3.0385798E7	1.2268898E7	2.2812866E7	3.2749956E7	1.9770972E7	2.491062E7	3.5983036E7	2.4568108E7	2.4834638E7	1.794926E7	1.9404024E7	1.1911688E7	3.186475E7	1.9954006E7	2.5464724E7	3.0385798E7	1.2268898E7	2.2812866E7	3.2749956E7	1.9770972E7	2.491062E7	3.5983036E7	2.4568108E7	2.4834638E7	1.1267644E7	9596591.0	9610528.0	1.2862427E7	1.0105648E7	1.072429E7	1.1727386E7	1.044825E7	1.0015247E7	1.3022216E7	9885066.0	1.0933684E7	1.2009543E7	9494039.0	8742927.0	1.1267644E7	9596591.0	9610528.0	1.2862427E7	1.0105648E7	1.072429E7	1.1727386E7	1.044825E7	1.0015247E7	1.3022216E7	9885066.0	1.0933684E7	1.2009543E7	9494039.0	8742927.0	1.1267644E7	9596591.0	9610528.0	1.2862427E7	1.0105648E7	1.072429E7	1.1727386E7	1.044825E7	1.0015247E7	1.3022216E7	9885066.0	1.0933684E7	1.2009543E7	9494039.0	8742927.0	
sp|P18239|ADT2_YEAST	P18239	ADT2_YEAST	PET9	318	29.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ADP,ATP carrier protein 2 -	1.0000	0.9990	10	80	57	80	6	5	4	4	5	8	6	7	7	4	6	6	4	4	4	5	3	3	3	4	6	5	5	5	3	3	3	3	3	3	6	5	4	4	5	8	6	7	7	4	6	6	4	4	4	1.7822104E7	2.0027972E7	1.937502E7	2.0700074E7	1.3252318E7	2.0162938E7	1.2567382E7	2.0113928E7	1.9639494E7	1.936552E7	1.872669E7	1.7062268E7	1.3448394E7	1.8113668E7	1.6382678E7	1.4377005E7	1.4359037E7	1.4813878E7	1.5220368E7	1.4787708E7	1.4848242E7	1.4030904E7	1.4678832E7	1.4510255E7	1.3775352E7	1.3806785E7	1.2357422E7	9025529.0	1.3793319E7	1.260414E7	1.7822104E7	2.0027972E7	1.937502E7	2.0700074E7	1.3252318E7	2.0162938E7	1.2567382E7	2.0113928E7	1.9639494E7	1.936552E7	1.872669E7	1.7062268E7	1.3448394E7	1.8113668E7	1.6382678E7	9196678.0	7956656.0	7786689.5	7957301.0	7258499.5	7649078.5	7275942.0	7540270.0	7353624.5	7938820.0	7506201.0	7267731.5	7480755.5	7575515.0	6852302.0	9994639.0	7832831.0	7719601.0	7595903.5	7718754.5	7122711.5	7302279.0	7228587.0	7259090.5	7655421.0	7750562.5	7274703.5	7660133.0	7636678.5	6994838.5	9196678.0	7956656.0	7786689.5	7957301.0	7258499.5	7649078.5	7275942.0	7540270.0	7353624.5	7938820.0	7506201.0	7267731.5	7480755.5	7575515.0	6852302.0	
sp|P18562|UPP_YEAST	P18562	UPP_YEAST	FUR1	216	32.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Uracil phosphoribosyltransferase -	1.0000	0.9990	7	52	52	52	3	4	4	3	4	6	4	3	3	3	5	2	3	2	3	3	4	4	3	4	6	4	3	3	3	5	2	3	2	3	3	4	4	3	4	6	4	3	3	3	5	2	3	2	3	1.7364696E7	1.475703E7	1.4856642E7	8309686.0	1.3858332E7	1.5533154E7	1.2599212E7	1.4536838E7	1.3880891E7	1.5319168E7	1.2909796E7	1.4738011E7	1.5116958E7	1.4234046E7	1.40737E7	1.7364696E7	1.475703E7	1.4856642E7	8309686.0	1.3858332E7	1.5533154E7	1.2599212E7	1.4536838E7	1.3880891E7	1.5319168E7	1.2909796E7	1.4738011E7	1.5116958E7	1.4234046E7	1.40737E7	1.7364696E7	1.475703E7	1.4856642E7	8309686.0	1.3858332E7	1.5533154E7	1.2599212E7	1.4536838E7	1.3880891E7	1.5319168E7	1.2909796E7	1.4738011E7	1.5116958E7	1.4234046E7	1.40737E7	7288094.0	6325121.0	6251724.0	6006416.5	5941019.0	6228751.0	5189512.0	5559063.0	5564674.0	6699282.0	6450661.0	6485760.5	6730618.0	6371025.5	6721885.0	7288094.0	6325121.0	6251724.0	6006416.5	5941019.0	6228751.0	5189512.0	5559063.0	5564674.0	6699282.0	6450661.0	6485760.5	6730618.0	6371025.5	6721885.0	7288094.0	6325121.0	6251724.0	6006416.5	5941019.0	6228751.0	5189512.0	5559063.0	5564674.0	6699282.0	6450661.0	6485760.5	6730618.0	6371025.5	6721885.0	
sp|P18759|SEC18_YEAST	P18759	SEC18_YEAST	SEC18	758	17.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Vesicular-fusion protein SEC18 -	1.0000	0.9990	7	37	37	37	2	1	3	3	3	2	3	3	3	2	3	4	2	1	2	2	1	3	3	3	2	3	3	3	2	3	4	2	1	2	2	1	3	3	3	2	3	3	3	2	3	4	2	1	2	3202134.0	3114032.5	3009836.0	2652437.0	3049599.0	2869949.2	2749121.8	2937883.2	2928270.5	2298041.5	3079156.5	3255829.2	2613071.5	2270725.5	2755065.2	3202134.0	3114032.5	3009836.0	2652437.0	3049599.0	2869949.2	2749121.8	2937883.2	2928270.5	2298041.5	3079156.5	3255829.2	2613071.5	2270725.5	2755065.2	3202134.0	3114032.5	3009836.0	2652437.0	3049599.0	2869949.2	2749121.8	2937883.2	2928270.5	2298041.5	3079156.5	3255829.2	2613071.5	2270725.5	2755065.2	1942335.5	1700590.1	1659600.6	1443622.4	1585704.0	1517179.9	1420562.0	1473745.6	1520096.4	1575236.1	1617609.5	1745077.1	1472471.1	1407115.2	1451943.6	1942335.5	1700590.1	1659600.6	1443622.4	1585704.0	1517179.9	1420562.0	1473745.6	1520096.4	1575236.1	1617609.5	1745077.1	1472471.1	1407115.2	1451943.6	1942335.5	1700590.1	1659600.6	1443622.4	1585704.0	1517179.9	1420562.0	1473745.6	1520096.4	1575236.1	1617609.5	1745077.1	1472471.1	1407115.2	1451943.6	
sp|P18899|DDR48_YEAST	P18899	DDR48_YEAST	DDR48	430	36.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Stress protein DDR48 -	1.0000	0.9990	6	30	30	30	2	5	3	3	1	3	2	3	0	0	2	2	1	2	1	2	5	3	3	1	3	2	3	0	0	2	2	1	2	1	2	5	3	3	1	3	2	3	0	0	2	2	1	2	1	798061.9	672703.6	390527.12	1167694.2	565484.5	727289.1	584234.56	579566.3	922998.6	775473.75	573582.9	638755.5	772343.9	746383.94	765773.9	798061.9	672703.6	390527.12	1167694.2	565484.5	727289.1	584234.56	579566.3	922998.6	775473.75	573582.9	638755.5	772343.9	746383.94	765773.9	798061.9	672703.6	390527.12	1167694.2	565484.5	727289.1	584234.56	579566.3	922998.6	775473.75	573582.9	638755.5	772343.9	746383.94	765773.9	391839.0	356934.0	382669.12	605670.3	302100.53	422651.44	439451.28	434778.38	487781.75	483731.47	453092.28	432210.1	352468.06	362842.0	370896.97	391839.0	356934.0	382669.12	605670.3	302100.53	422651.44	439451.28	434778.38	487781.75	483731.47	453092.28	432210.1	352468.06	362842.0	370896.97	391839.0	356934.0	382669.12	605670.3	302100.53	422651.44	439451.28	434778.38	487781.75	483731.47	453092.28	432210.1	352468.06	362842.0	370896.97	
sp|P19073|CDC42_YEAST	P19073	CDC42_YEAST	CDC42	191	15.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cell division control protein 42 -	1.0000	0.9990	2	9	9	9	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	869617.4	1200050.2	1181958.9	1093285.0	1196534.0	1354186.4	968219.4	1292096.2	1326497.0	1225915.8	1148571.0	0.0	1524792.0	1322933.0	1627781.0	869617.4	1200050.2	1181958.9	1093285.0	1196534.0	1354186.4	968219.4	1292096.2	1326497.0	1225915.8	1148571.0	0.0	1524792.0	1322933.0	1627781.0	869617.4	1200050.2	1181958.9	1093285.0	1196534.0	1354186.4	968219.4	1292096.2	1326497.0	1225915.8	1148571.0	0.0	1524792.0	1322933.0	1627781.0	865243.25	1194014.0	1176013.6	1087785.9	1190515.5	1347366.0	963349.25	1285597.0	1319824.8	1219749.5	1142793.8	978535.75	1517122.4	1316278.8	1619593.2	865243.25	1194014.0	1176013.6	1087785.9	1190515.5	1347366.0	963349.25	1285597.0	1319824.8	1219749.5	1142793.8	978535.75	1517122.4	1316278.8	1619593.2	865243.25	1194014.0	1176013.6	1087785.9	1190515.5	1347366.0	963349.25	1285597.0	1319824.8	1219749.5	1142793.8	978535.75	1517122.4	1316278.8	1619593.2	
sp|P19097|FAS2_YEAST	P19097	FAS2_YEAST	FAS2	1887	40.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Fatty acid synthase subunit alpha -	1.0000	0.9990	55	426	426	426	27	25	36	28	27	32	26	28	26	25	35	26	26	30	29	27	25	36	28	27	32	26	28	26	25	35	26	26	30	29	27	25	36	28	27	32	26	28	26	25	35	26	26	30	29	2.0918668E7	2.029728E7	1.8407872E7	1.3959891E7	1.6202836E7	1.5249454E7	1.4025259E7	1.5563579E7	1.720966E7	1.5272707E7	1.7178208E7	1.5914464E7	1.131897E7	1.6936276E7	1.799928E7	2.0918668E7	2.029728E7	1.8407872E7	1.3959891E7	1.6202836E7	1.5249454E7	1.4025259E7	1.5563579E7	1.720966E7	1.5272707E7	1.7178208E7	1.5914464E7	1.131897E7	1.6936276E7	1.799928E7	2.0918668E7	2.029728E7	1.8407872E7	1.3959891E7	1.6202836E7	1.5249454E7	1.4025259E7	1.5563579E7	1.720966E7	1.5272707E7	1.7178208E7	1.5914464E7	1.131897E7	1.6936276E7	1.799928E7	8044101.0	7422946.0	7237596.5	6944489.0	7021803.5	6733603.0	6606407.0	6671444.0	6851539.5	7643965.0	7658774.5	7336260.0	7722943.0	7569506.5	7417388.5	8044101.0	7422946.0	7237596.5	6944489.0	7021803.5	6733603.0	6606407.0	6671444.0	6851539.5	7643965.0	7658774.5	7336260.0	7722943.0	7569506.5	7417388.5	8044101.0	7422946.0	7237596.5	6944489.0	7021803.5	6733603.0	6606407.0	6671444.0	6851539.5	7643965.0	7658774.5	7336260.0	7722943.0	7569506.5	7417388.5	
sp|P19262|ODO2_YEAST	P19262	ODO2_YEAST	KGD2	463	13.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial -	1.0000	0.9990	2	10	10	10	1	1	1	1	2	0	1	2	1	0	0	0	0	0	0	1	1	1	1	2	0	1	2	1	0	0	0	0	0	0	1	1	1	1	2	0	1	2	1	0	0	0	0	0	0	2126512.0	1747904.1	1620216.0	1652049.8	1863281.5	1657419.0	1505885.9	1774376.6	749729.44	1470576.6	1901030.6	2100131.5	1928186.2	1993264.8	790349.94	2126512.0	1747904.1	1620216.0	1652049.8	1863281.5	1657419.0	1505885.9	1774376.6	749729.44	1470576.6	1901030.6	2100131.5	1928186.2	1993264.8	790349.94	2126512.0	1747904.1	1620216.0	1652049.8	1863281.5	1657419.0	1505885.9	1774376.6	749729.44	1470576.6	1901030.6	2100131.5	1928186.2	1993264.8	790349.94	1167253.8	957127.56	867422.0	898774.25	995796.2	888379.25	810966.0	956644.8	854980.8	807016.2	1004506.4	1107510.8	1030676.3	1035756.25	901303.9	1167253.8	957127.56	867422.0	898774.25	995796.2	888379.25	810966.0	956644.8	854980.8	807016.2	1004506.4	1107510.8	1030676.3	1035756.25	901303.9	1167253.8	957127.56	867422.0	898774.25	995796.2	888379.25	810966.0	956644.8	854980.8	807016.2	1004506.4	1107510.8	1030676.3	1035756.25	901303.9	
sp|P19358|METK2_YEAST	P19358	METK2_YEAST	SAM2	384	38.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	S-adenosylmethionine synthase 2 -	1.0000	0.9990	11	11	11	63	1	0	1	1	0	0	1	1	1	1	0	2	1	1	0	1	0	1	1	0	0	1	1	1	1	0	2	1	1	0	3	3	5	7	2	4	3	5	5	2	4	7	6	5	2	1535021.5	2131624.0	1271270.2	655031.1	2061535.8	2193220.8	1037438.6	1525198.0	1458967.6	1507894.2	757913.6	2399133.0	2294832.5	2284503.5	1569683.2	1535021.5	2131624.0	1271270.2	655031.1	2061535.8	2193220.8	1037438.6	1525198.0	1458967.6	1507894.2	757913.6	2399133.0	2294832.5	2284503.5	1569683.2	3.5297908E7	3.3192528E7	3.2798574E7	3.2638804E7	3.34848E7	3.095096E7	3.1257726E7	3.2053744E7	3.1640884E7	3.2485944E7	3.3440554E7	3.270788E7	3.0936388E7	3.0394864E7	3.0371908E7	762332.7	790180.9	823641.56	813707.1	744851.44	835196.5	645103.7	780719.1	747184.25	788614.2	941512.06	912015.3	878094.44	867874.6	835481.75	762332.7	790180.9	823641.56	813707.1	744851.44	835196.5	645103.7	780719.1	747184.25	788614.2	941512.06	912015.3	878094.44	867874.6	835481.75	1.617124E7	1.5570721E7	1.5129501E7	1.6155729E7	1.5143662E7	1.5267455E7	1.4187747E7	1.5217784E7	1.5046183E7	1.4945384E7	1.5317603E7	1.5363929E7	1.4972011E7	1.4483201E7	1.3461401E7	
sp|P19414|ACON_YEAST	P19414	ACON_YEAST	ACO1	778	31.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Aconitate hydratase, mitochondrial -	1.0000	0.9990	16	103	100	103	7	9	6	9	8	8	8	9	8	6	5	7	5	4	4	6	9	6	8	8	8	8	9	8	5	5	7	5	4	4	7	9	6	9	8	8	8	9	8	6	5	7	5	4	4	9273613.0	9114337.0	8895696.0	8651505.0	8885270.0	8799619.0	8344730.0	8903203.0	8714758.0	8815454.0	9153746.0	9239122.0	8466200.0	8549380.0	8102960.0	9273613.0	9114337.0	8895696.0	8651505.0	8885270.0	8799619.0	8344730.0	8903203.0	8714758.0	8815454.0	9153746.0	9239122.0	8466200.0	8549380.0	8102960.0	9273613.0	9114337.0	8895696.0	8651505.0	8885270.0	8799619.0	8344730.0	8903203.0	8714758.0	8815454.0	9153746.0	9239122.0	8466200.0	8549380.0	8102960.0	4249971.0	3750272.8	3601475.8	3693164.0	3448007.8	3360046.0	3636746.2	3500369.2	3458020.5	3997868.2	3723389.5	3811305.8	3935525.5	3730680.0	3561560.8	4230435.5	3750272.8	3601475.8	3732917.2	3448007.8	3360046.0	3632839.5	3500369.2	3458020.5	3973431.2	3723389.5	3811305.8	3939884.2	3730680.0	3561560.8	4249971.0	3750272.8	3601475.8	3693164.0	3448007.8	3360046.0	3636746.2	3500369.2	3458020.5	3997868.2	3723389.5	3811305.8	3935525.5	3730680.0	3561560.8	
sp|P19454|CSK22_YEAST	P19454	CSK22_YEAST	CKA2	339	10.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Casein kinase II subunit alpha' -	1.0000	0.9990	3	16	16	16	1	2	1	1	1	2	1	0	2	1	2	1	0	1	0	1	2	1	1	1	2	1	0	2	1	2	1	0	1	0	1	2	1	1	1	2	1	0	2	1	2	1	0	1	0	1705795.8	837245.06	870008.8	864184.44	1880688.1	1939342.0	955792.75	1928817.4	1779571.6	945216.44	1047451.8	1663931.8	1049988.2	1119924.8	865863.56	1705795.8	837245.06	870008.8	864184.44	1880688.1	1939342.0	955792.75	1928817.4	1779571.6	945216.44	1047451.8	1663931.8	1049988.2	1119924.8	865863.56	1705795.8	837245.06	870008.8	864184.44	1880688.1	1939342.0	955792.75	1928817.4	1779571.6	945216.44	1047451.8	1663931.8	1049988.2	1119924.8	865863.56	927710.1	802713.44	799337.6	848341.5	1020904.06	839709.8	857184.5	907608.0	855465.44	817997.1	583536.4	901584.7	977271.6	956888.06	874000.4	927710.1	802713.44	799337.6	848341.5	1020904.06	839709.8	857184.5	907608.0	855465.44	817997.1	583536.4	901584.7	977271.6	956888.06	874000.4	927710.1	802713.44	799337.6	848341.5	1020904.06	839709.8	857184.5	907608.0	855465.44	817997.1	583536.4	901584.7	977271.6	956888.06	874000.4	
sp|P19524|MYO2_YEAST	P19524	MYO2_YEAST	MYO2	1574	12.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Myosin-2 -	1.0000	0.9990	6	24	19	24	1	1	1	2	2	1	2	2	1	2	1	3	2	1	2	0	1	1	2	2	1	2	2	1	2	1	2	1	0	1	1	1	1	2	2	1	2	2	1	2	1	3	2	1	2	1000510.0	692989.44	753007.5	1657750.2	1477970.9	1608320.4	1519374.8	966002.75	1244896.4	1698136.4	1165461.6	1656622.8	1006867.6	1093732.6	1806779.0	1000510.0	692989.44	753007.5	1657750.2	1477970.9	1608320.4	1519374.8	966002.75	1244896.4	1698136.4	1165461.6	1656622.8	1006867.6	1093732.6	1806779.0	1000510.0	692989.44	753007.5	1657750.2	1477970.9	1608320.4	1519374.8	966002.75	1244896.4	1698136.4	1165461.6	1656622.8	1006867.6	1093732.6	1806779.0	600478.6	658666.3	715711.75	726723.3	629359.8	670924.7	663758.44	554637.3	723500.25	708061.25	683931.9	705339.3	784119.3	894370.5	787082.3	564769.2	659150.5	716237.9	726658.0	629303.3	707173.94	663698.8	554587.5	723435.25	707997.6	683870.44	725793.7	807079.8	859506.44	778328.2	600478.6	658666.3	715711.75	726723.3	629359.8	670924.7	663758.44	554637.3	723500.25	708061.25	683931.9	705339.3	784119.3	894370.5	787082.3	
sp|P19881|PNPP_YEAST	P19881	PNPP_YEAST	PHO13	312	20.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	4-nitrophenylphosphatase -	1.0000	0.9990	3	30	30	30	2	3	3	1	2	2	1	2	2	1	3	2	3	2	1	2	3	3	1	2	2	1	2	2	1	3	2	3	2	1	2	3	3	1	2	2	1	2	2	1	3	2	3	2	1	2614616.0	1764961.2	1695790.0	2810104.0	1730985.6	2700980.2	2644147.0	2774590.0	2614370.0	1403317.8	2997381.2	3264345.8	2816075.5	2552802.5	2442172.5	2614616.0	1764961.2	1695790.0	2810104.0	1730985.6	2700980.2	2644147.0	2774590.0	2614370.0	1403317.8	2997381.2	3264345.8	2816075.5	2552802.5	2442172.5	2614616.0	1764961.2	1695790.0	2810104.0	1730985.6	2700980.2	2644147.0	2774590.0	2614370.0	1403317.8	2997381.2	3264345.8	2816075.5	2552802.5	2442172.5	1308698.5	1341016.0	1272639.9	1367941.2	1291499.9	1313842.8	1157081.9	1266107.1	1277966.6	1403317.8	1442690.1	1584483.0	1429439.9	1869173.9	1410741.5	1308698.5	1341016.0	1272639.9	1367941.2	1291499.9	1313842.8	1157081.9	1266107.1	1277966.6	1403317.8	1442690.1	1584483.0	1429439.9	1869173.9	1410741.5	1308698.5	1341016.0	1272639.9	1367941.2	1291499.9	1313842.8	1157081.9	1266107.1	1277966.6	1403317.8	1442690.1	1584483.0	1429439.9	1869173.9	1410741.5	
